mora_60,dias_atraso_12_meses_antes,situacion_casa,edad,fecha_ingreso_empleo,antiguedad_tc_meses,producto_pasivo_12_meses_antes,ingreso_mensual,monto_linea_tc,monto_saldo_deudor_prom,score_aprob_tc,nro_veces_abono_12m_antes,zona_geografica,riesgos_sbs,nivel_educativo,edad_binned
1,0,FAMILIAR,37,1995-03-01,0,6,870.0,0.0,2586.2,177,12,Piura,0,TECNICO,joven
1,0,PROPIA,49,2007-11-12,0,12,2029.52,0.0,7719.5,216,12,Lima,0,TECNICO,adulto
1,2,FAMILIAR,28,2005-11-01,0,12,1400.0,0.0,2745.35,169,12,Arequipa,0,TECNICO,joven
1,0,FAMILIAR,60,2006-10-01,0,12,2300.0,0.0,4995.2,209,12,Lambayeque,0,EDUCACION BASICA,adulto
1,0,FAMILIAR,42,2004-05-01,12,12,3500.0,489.58,354.09,193,0,Loreto,0,PROFESIONAL,adulto
1,1,PROPIA,35,1993-12-01,0,12,3800.0,4722.42,0.0,221,0,Lima,4,PROFESIONAL,joven
1,0,FAMILIAR,24,2002-06-21,0,12,1434.17,500.0,3823.08,164,12,Lima,0,PROFESIONAL,joven
1,0,OTRAS,26,2007-06-01,0,12,1175.44,0.0,3600.83,170,12,Junin,0,TECNICO,joven
1,1,FAMILIAR,34,1995-04-01,0,12,700.0,400.0,4132.31,177,10,Piura,1,TECNICO,joven
1,4,FAMILIAR,29,2006-12-01,0,12,1629.74,0.0,4429.46,175,12,Junin,0,TECNICO,joven
1,1,FAMILIAR,30,2003-02-01,21,12,1000.0,1837.0,1384.04,175,12,Lima,0,TECNICO,joven
1,2,FAMILIAR,21,2007-07-28,0,12,912.7,1056.0,2214.64,166,12,Ancash,0,TECNICO,joven
1,0,FAMILIAR,28,2006-05-01,10,12,2000.0,6640.0,1659.07,188,12,Lima,1,PROFESIONAL,joven
1,1,FAMILIAR,23,2006-06-01,0,12,700.0,0.0,1003.83,156,12,Lima,0,TECNICO,joven
1,38,FAMILIAR,26,2000-01-01,15,12,2100.0,300.16,478.32,186,8,Lima,3,TECNICO,joven
1,8,FAMILIAR,32,2004-01-01,19,12,3135.0,3808.02,1799.0,222,12,Callao,1,TECNICO,joven
1,2,FAMILIAR,28,2008-01-01,9,12,1544.36,1400.0,3573.66,202,9,Lima,0,PROFESIONAL,joven
1,24,FAMILIAR,29,2006-05-01,53,12,3000.0,23602.66,2847.0,195,12,Lima,1,PROFESIONAL,joven
1,8,PROPIA,37,2006-03-01,12,12,2500.0,990.2,683.34,213,11,Arequipa,0,TECNICO,joven
1,0,FAMILIAR,32,2003-06-01,26,0,2450.0,18195.02,3085.96,191,0,Arequipa,0,TECNICO,joven
1,0,PROPIA,44,2003-03-01,0,12,1001.75,0.0,4907.23,199,12,Lima,0,TECNICO,adulto
1,14,FAMILIAR,21,2006-02-03,0,12,1471.84,0.0,1780.25,177,12,Lima,1,TECNICO,joven
1,1,FAMILIAR,23,2005-09-15,9,11,2300.07,6507.36,10372.45,161,12,Piura,2,TECNICO,joven
1,0,FAMILIAR,32,2006-04-01,15,12,5960.25,9781.19,0.0,186,5,Lima,0,PROFESIONAL,joven
1,0,FAMILIAR,29,2008-02-01,0,12,968.06,0.0,80.35,175,12,Callao,0,TECNICO,joven
1,0,FAMILIAR,34,2005-07-01,0,12,12754.0,1514.63,0.0,194,0,Cajamarca,4,PROFESIONAL,joven
1,2,FAMILIAR,48,2005-09-01,0,12,5138.16,0.0,0.0,205,12,Lima,4,PROFESIONAL,adulto
1,0,FAMILIAR,28,2006-05-01,12,12,2200.0,3625.0,13814.29,193,12,Lambayeque,0,PROFESIONAL,joven
1,0,FAMILIAR,27,2008-03-12,10,12,918.32,500.0,3703.79,196,11,Lima,0,PROFESIONAL,joven
1,0,FAMILIAR,48,2006-11-01,15,12,665.23,500.0,500.0,180,12,Lima,0,TECNICO,adulto
1,0,FAMILIAR,30,2005-06-01,13,12,3500.0,1609.76,3581.77,200,12,Cajamarca,0,PROFESIONAL,joven
1,1,PROPIA,43,2001-05-01,0,12,786.63,0.0,3906.0,218,12,Cuzco,0,TECNICO,adulto
1,1,PROPIA,48,2001-07-01,0,12,1600.0,1641.3,529.07,207,12,Ancash,4,TECNICO,adulto
1,0,FAMILIAR,33,2007-04-18,0,12,696.83,0.0,1413.75,175,12,Ica,0,TECNICO,joven
1,0,FAMILIAR,27,2008-01-01,0,11,1800.0,1299.75,0.0,195,7,Lima,0,SIN EDUCACION,joven
1,24,FAMILIAR,23,2005-06-01,27,12,3500.0,1917.55,4588.04,185,2,Lima,3,PROFESIONAL,joven
1,3,FAMILIAR,21,2007-06-01,0,12,700.0,0.0,3193.2,178,12,Lima,0,PROFESIONAL,joven
1,0,FAMILIAR,29,2000-09-01,0,0,4000.0,5585.0,13741.23,187,0,Lima,0,PROFESIONAL,joven
1,0,FAMILIAR,28,2004-07-01,17,4,2500.0,5473.0,451.03,192,0,La Libertad,0,PROFESIONAL,joven
1,1,FAMILIAR,27,2006-03-01,0,12,1800.0,0.0,17628.98,174,10,Piura,0,TECNICO,joven
1,0,FAMILIAR,21,2008-11-01,0,8,1200.0,0.0,2431.26,156,6,Lima,0,TECNICO,joven
1,2,PROPIA,26,2007-06-01,0,12,2000.0,0.0,14399.59,187,12,Ancash,3,PROFESIONAL,joven
1,1,FAMILIAR,25,2007-10-18,0,12,2258.01,0.0,1767.55,181,10,Arequipa,0,PROFESIONAL,joven
1,0,FAMILIAR,34,2005-01-01,0,12,12754.0,1514.63,0.0,187,0,Cajamarca,4,PROFESIONAL,joven
1,0,FAMILIAR,25,2007-08-01,0,12,898.06,1884.7,1795.5,169,12,Lima,0,TECNICO,joven
1,55,FAMILIAR,35,2006-07-01,112,0,6000.0,24899.0,7192.68,197,0,Arequipa,0,PROFESIONAL,joven
1,0,PROPIA,35,2002-10-01,0,0,5000.0,6548.74,6049.64,218,0,Lambayeque,0,EDUCACION BASICA,joven
1,0,FAMILIAR,43,2004-06-01,6,12,2000.0,2001.64,4605.86,186,12,Arequipa,0,PROFESIONAL,adulto
1,27,FAMILIAR,45,1996-03-01,0,12,1200.0,0.0,384.19,170,12,Lima,1,EDUCACION BASICA,adulto
1,0,FAMILIAR,29,2003-01-01,26,11,2500.0,2051.86,5923.59,202,0,Cajamarca,0,PROFESIONAL,joven
1,0,PROPIA,36,2005-12-01,36,12,10000.0,12326.35,2333.77,216,0,Ancash,1,PROFESIONAL,joven
1,24,PROPIA,35,2002-05-01,21,12,2433.87,475.04,9146.88,206,12,Ucayali,0,TECNICO,joven
1,0,FAMILIAR,28,2006-05-15,0,12,1668.98,0.0,5094.32,171,12,Callao,0,TECNICO,joven
1,0,FAMILIAR,39,2003-01-01,0,12,915.75,0.0,5829.52,191,12,La Libertad,0,EDUCACION BASICA,joven
1,0,FAMILIAR,37,2005-01-01,0,12,1700.0,0.0,1197.52,182,0,Ancash,0,TECNICO,joven
1,27,PROPIA,45,2007-09-01,0,12,2500.0,1600.0,5022.27,216,9,Lima,1,TECNICO,adulto
1,0,PROPIA,58,2000-01-01,71,9,10000.0,0.0,0.0,210,0,Lima,0,TECNICO,adulto
1,0,FAMILIAR,35,2004-07-01,9,12,3500.0,0.0,948.82,202,12,Piura,0,PROFESIONAL,joven
1,24,FAMILIAR,27,2005-06-01,28,12,3000.0,6543.54,1210.04,189,12,Lima,2,PROFESIONAL,joven
1,0,FAMILIAR,34,2002-04-01,0,12,1000.0,0.0,15068.32,177,11,Junin,0,TECNICO,joven
1,26,FAMILIAR,31,2003-05-01,17,0,4720.0,20520.78,742.26,180,0,La Libertad,0,PROFESIONAL,joven
1,0,FAMILIAR,27,2004-08-01,39,12,2100.0,3320.0,2415.44,194,0,Cuzco,0,PROFESIONAL,joven
1,0,PROPIA,26,2005-12-23,0,12,1284.86,800.0,6068.95,190,11,Ica,0,TECNICO,joven
1,0,PROPIA,30,2003-08-01,0,12,1420.0,360.21,0.0,194,12,Junin,1,TECNICO,joven
1,0,FAMILIAR,31,2006-12-19,0,12,1586.86,2616.21,2617.63,177,12,Lima,1,TECNICO,joven
1,0,FAMILIAR,40,2005-09-01,0,12,1200.0,0.0,4879.47,207,12,Ancash,1,PROFESIONAL,joven
1,0,FAMILIAR,47,2002-01-01,8,12,814.46,0.0,1776.25,178,12,Lima,0,TECNICO,adulto
1,0,FAMILIAR,28,2006-05-01,16,6,1400.0,1428.02,0.0,185,1,Ancash,0,PROFESIONAL,joven
1,0,FAMILIAR,55,2007-03-05,0,11,1509.12,0.0,619.1,180,11,Lima,0,TECNICO,adulto
1,24,FAMILIAR,28,2003-01-01,22,12,1030.0,10035.36,338.28,175,12,La Libertad,1,TECNICO,joven
1,0,FAMILIAR,26,2005-01-01,16,0,1454.75,1994.59,334.39,173,0,Lambayeque,0,PROFESIONAL,joven
1,0,PROPIA,28,2005-01-01,0,12,1200.0,0.0,5090.71,213,12,Cuzco,0,TECNICO,joven
1,0,PROPIA,45,2001-12-01,12,12,4998.44,3365.96,2957.96,176,11,Ica,1,TECNICO,adulto
1,0,FAMILIAR,37,2005-03-01,0,12,1538.0,0.0,964.66,170,12,Pasco,0,EDUCACION BASICA,joven
1,0,FAMILIAR,25,2005-08-01,0,7,5130.0,0.0,0.0,198,9,Lima,0,TECNICO,joven
1,0,FAMILIAR,25,2005-08-01,0,7,5130.0,0.0,0.0,198,9,Lima,0,TECNICO,joven
1,0,FAMILIAR,34,2005-01-01,7,9,2400.0,0.0,8797.08,202,11,Lima,0,PROFESIONAL,joven
1,22,FAMILIAR,26,2006-02-01,22,12,1500.0,3193.65,894.07,171,12,Lima,0,TECNICO,joven
1,27,PROPIA,30,2006-01-01,30,12,8450.0,4077.87,382.9,233,0,La Libertad,3,PROFESIONAL,joven
1,1,PROPIA,29,2006-01-02,0,12,1100.0,0.0,327.62,187,12,Huanuco,0,TECNICO,joven
1,0,FAMILIAR,22,2006-10-01,0,5,1000.0,0.0,0.0,158,1,La Libertad,0,PROFESIONAL,joven
1,0,PROPIA,31,2004-01-23,42,12,733.1,2429.6,490.62,213,10,Loreto,1,TECNICO,joven
1,0,FAMILIAR,35,2006-06-19,18,12,1112.6,3350.15,5653.69,177,12,Lima,1,TECNICO,joven
1,0,FAMILIAR,28,2004-11-01,15,12,2630.0,350.0,349.81,190,0,Junin,0,TECNICO,joven
1,2,FAMILIAR,21,2006-07-17,0,12,905.55,0.0,4501.65,178,12,Piura,0,PROFESIONAL,joven
1,54,FAMILIAR,26,2004-01-06,39,12,619.79,1235.0,461.13,160,12,Lima,2,EDUCACION BASICA,joven
1,0,FAMILIAR,27,2007-11-01,8,12,616.24,2398.0,2293.28,183,12,Lima,0,PROFESIONAL,joven
1,0,PROPIA,48,1988-07-01,0,12,14000.0,1856.34,0.0,183,0,Cuzco,0,EDUCACION BASICA,adulto
1,2,FAMILIAR,31,2003-11-01,49,12,1600.0,1356.29,471.3,181,12,Lima,2,SUPERIOR,joven
1,17,FAMILIAR,32,2002-03-01,63,12,2400.0,8828.21,2848.52,200,0,Lima,1,PROFESIONAL,joven
1,0,FAMILIAR,36,2003-01-01,22,12,1050.0,3656.81,0.0,177,12,Lima,0,TECNICO,joven
1,0,FAMILIAR,32,2004-11-01,0,3,2170.0,0.0,30038.4,186,0,Ayacucho,0,SUPERIOR,joven
1,4,FAMILIAR,29,2006-08-01,0,12,3000.0,14830.34,3500.19,192,11,Callao,0,TECNICO,joven
1,28,FAMILIAR,36,2005-07-01,0,12,2100.0,0.0,271.65,194,12,Lima,1,TECNICO,joven
1,1,PROPIA,55,2007-07-01,13,12,1440.67,1500.0,4229.47,215,12,Callao,0,TECNICO,adulto
1,23,PROPIA,35,2001-01-01,0,12,1101.31,0.0,2738.56,196,12,Ucayali,1,TECNICO,joven
1,0,PROPIA,31,2005-10-01,0,12,1580.0,0.0,5274.5,196,12,Lima,0,TECNICO,joven
1,1,FAMILIAR,22,2006-11-16,0,12,1100.0,0.0,420.12,156,12,Junin,0,TECNICO,joven
1,2,FAMILIAR,36,2002-10-01,18,12,1060.81,800.0,2945.61,196,12,Lima,1,TECNICO,joven
1,22,FAMILIAR,26,2001-07-01,21,12,1772.94,7458.38,445.35,174,12,Ica,0,TECNICO,joven
1,2,FAMILIAR,29,2001-01-01,0,12,1937.08,8990.64,4283.15,180,12,Lima,0,TECNICO,joven
1,0,PROPIA,27,2006-11-22,0,12,820.61,1074.03,950.18,188,12,Ucayali,1,TECNICO,joven
1,0,FAMILIAR,28,2005-02-01,29,12,950.0,5444.77,0.0,188,12,Lima,0,TECNICO,joven
1,1,FAMILIAR,34,2006-10-01,0,8,1100.0,2245.6,1348.48,177,8,Piura,1,TECNICO,joven
1,2,PROPIA,29,2004-10-25,0,12,1400.99,0.0,1355.52,194,12,Ica,1,TECNICO,joven
1,0,FAMILIAR,28,2006-06-01,10,5,2150.0,4800.0,4348.97,200,0,Ancash,0,PROFESIONAL,joven
1,2,FAMILIAR,27,2006-09-01,33,12,3000.0,19020.62,20993.89,194,12,La Libertad,1,PROFESIONAL,joven
1,53,FAMILIAR,35,2006-06-01,17,12,1300.0,4783.95,0.0,204,12,Lima,2,PROFESIONAL,joven
1,3,FAMILIAR,32,2004-10-01,13,10,3025.0,6027.25,1220.54,195,0,Lima,1,PROFESIONAL,joven
1,0,FAMILIAR,32,2004-06-07,0,12,910.72,0.0,7314.75,175,12,Lima,0,TECNICO,joven
1,23,FAMILIAR,30,2003-10-01,13,12,800.0,936.22,0.0,207,12,Lima,0,TECNICO,joven
1,0,FAMILIAR,30,2005-04-01,3,1,4766.0,10109.15,5853.33,180,0,Lima,0,PROFESIONAL,joven
1,0,FAMILIAR,41,1999-10-01,18,12,3089.0,855.12,2305.12,212,12,Lima,0,TECNICO,joven
1,0,PROPIA,25,2004-08-02,0,12,924.47,1123.3,1255.37,188,12,Junin,1,TECNICO,joven
1,0,PROPIA,29,2005-11-01,0,12,8625.0,19587.73,18000.0,214,12,Lima,1,PROFESIONAL,joven
1,0,FAMILIAR,25,2004-06-01,19,10,3135.0,9721.45,11005.18,194,0,Lima,0,PROFESIONAL,joven
1,1,FAMILIAR,30,2007-12-01,22,12,2400.0,5268.0,7865.1,192,12,Arequipa,0,TECNICO,joven
1,0,FAMILIAR,45,2005-01-01,61,8,9000.0,76389.16,0.0,200,0,Lima,0,PROFESIONAL,adulto
1,2,FAMILIAR,25,2007-11-01,0,10,1570.0,2468.76,2876.69,164,9,Ica,0,TECNICO,joven
1,0,FAMILIAR,26,2006-02-01,8,12,629.08,2529.68,3432.01,170,12,Lima,0,PROFESIONAL,joven
1,1,FAMILIAR,24,2006-09-12,0,12,899.79,0.0,2453.0,156,12,Piura,0,TECNICO,joven
1,0,FAMILIAR,29,2001-05-01,19,12,457.02,5238.52,2149.9,175,12,Piura,1,TECNICO,joven
1,0,FAMILIAR,31,2000-11-01,69,12,3517.0,27910.45,6584.75,212,9,Lima,0,PROFESIONAL,joven
1,0,PROPIA,47,2005-04-11,0,12,897.24,0.0,2712.23,199,12,Lima,0,TECNICO,adulto
1,0,FAMILIAR,35,2007-10-01,0,12,1200.0,1268.92,1963.55,177,12,Lima,0,TECNICO,joven
1,31,FAMILIAR,38,2004-05-01,0,11,1840.0,0.0,1351.95,173,11,Lima,1,TECNICO,joven
1,0,FAMILIAR,22,2005-10-01,0,12,900.0,0.0,989.91,156,12,Lima,0,TECNICO,joven
1,0,FAMILIAR,27,2001-08-01,22,12,3401.75,2937.41,0.0,206,12,La Libertad,1,PROFESIONAL,joven
1,0,PROPIA,47,2006-12-02,0,5,15000.0,9339.57,0.0,236,0,Lambayeque,0,SUPERIOR,adulto
1,25,FAMILIAR,40,2007-03-01,22,0,8170.0,42573.0,12925.15,185,0,Lima,1,PROFESIONAL,joven
1,0,FAMILIAR,26,2004-09-01,37,12,2558.61,2400.0,9524.55,213,1,San Martin,0,PROFESIONAL,joven
1,0,FAMILIAR,29,2004-03-01,25,12,5500.0,8385.03,982.99,216,12,Lima,1,PROFESIONAL,joven
1,0,FAMILIAR,37,1995-01-01,14,0,1600.0,0.0,583.63,162,0,La Libertad,0,TECNICO,joven
1,0,FAMILIAR,34,2007-08-01,0,12,680.0,0.0,1885.71,194,11,Ica,3,TECNICO,joven
1,0,FAMILIAR,28,2005-01-01,14,12,11300.0,6658.18,901.31,200,0,Lima,0,PROFESIONAL,joven
1,2,FAMILIAR,27,2007-04-14,11,12,716.44,700.0,1113.9,169,12,Lima,0,TECNICO,joven
1,1,FAMILIAR,22,2008-02-10,0,12,729.18,0.0,2180.47,156,12,Tacna,0,TECNICO,joven
1,0,FAMILIAR,36,2005-05-01,18,12,2500.0,6228.55,1528.29,202,11,Lima,0,PROFESIONAL,joven
1,0,FAMILIAR,39,2004-08-01,39,12,2000.0,3111.42,2711.99,182,12,Lima,0,TECNICO,joven
1,2,FAMILIAR,44,2001-01-01,19,12,2800.0,5500.0,2755.07,205,12,Lima,2,PROFESIONAL,adulto
1,0,FAMILIAR,28,2006-02-01,0,12,3000.0,6825.0,9084.11,214,12,Lima,1,PROFESIONAL,joven
1,0,PROPIA,31,1996-02-01,10,12,2000.0,6132.74,4643.13,204,12,Lima,0,TECNICO,joven
1,0,PROPIA,43,2006-01-01,9,11,1562.55,1000.0,5350.9,197,7,Loreto,0,TECNICO,adulto
1,0,FAMILIAR,28,2006-02-01,0,12,3000.0,6825.0,9084.11,214,12,Lima,1,PROFESIONAL,joven
1,0,FAMILIAR,40,2003-07-01,28,12,3258.44,3180.0,830.34,197,12,Callao,0,TECNICO,joven
1,0,OTRAS,28,2004-12-14,0,12,701.49,0.0,5390.55,197,11,Lima,0,TECNICO,joven
1,27,FAMILIAR,36,2005-04-01,32,12,1200.0,9716.09,0.0,204,0,Callao,0,PROFESIONAL,joven
1,0,FAMILIAR,36,2008-02-01,1,12,2000.0,8289.55,255.59,197,11,Lima,1,PROFESIONAL,joven
1,1,FAMILIAR,29,2009-04-01,17,11,4000.0,17701.87,14457.24,200,7,Piura,1,PROFESIONAL,joven
1,2,PROPIA,30,2006-12-16,0,12,637.45,1056.0,1694.54,206,12,Piura,0,TECNICO,joven
1,0,FAMILIAR,29,2002-02-01,0,0,2704.0,0.0,0.0,173,0,Ica,0,PROFESIONAL,joven
1,24,FAMILIAR,34,2002-06-01,43,12,2900.0,834.52,533.29,188,11,Ancash,0,PROFESIONAL,joven
1,0,FAMILIAR,29,2003-02-01,28,12,2000.0,2432.1,30.95,178,10,Lima,0,TECNICO,joven
1,2,PROPIA,26,2006-09-01,0,12,628.84,1325.0,1549.29,188,12,Lima,0,TECNICO,joven
1,2,FAMILIAR,23,2007-01-02,0,12,1153.78,0.0,1736.23,175,12,Piura,0,TECNICO,joven
1,0,FAMILIAR,32,2006-06-01,0,8,3150.0,935.25,214.58,185,6,La Libertad,1,TECNICO,joven
1,0,FAMILIAR,35,2001-01-01,32,12,8600.0,16003.27,5909.56,194,0,Callao,2,TECNICO,joven
1,2,FAMILIAR,37,2004-07-16,0,12,2400.0,0.0,2966.97,194,12,Junin,0,TECNICO,joven
1,0,FAMILIAR,59,1997-03-01,0,12,800.0,2103.95,0.0,167,12,Callao,2,EDUCACION BASICA,adulto
1,2,PROPIA,41,2001-02-05,0,12,4705.0,0.0,4837.42,204,0,Loreto,0,PROFESIONAL,joven
1,0,FAMILIAR,58,1998-04-01,0,7,1200.0,7117.8,19759.25,202,0,Lima,1,PROFESIONAL,adulto
1,0,FAMILIAR,26,2005-11-01,0,12,5261.0,0.0,35.37,208,0,Lima,0,PROFESIONAL,joven
1,2,PROPIA,21,2006-06-01,0,12,1100.0,2195.54,2070.57,168,12,La Libertad,2,TECNICO,joven
1,2,FAMILIAR,24,2003-06-01,3,12,4900.0,1030.93,4596.78,186,12,Lima,0,TECNICO,joven
1,0,PROPIA,30,2006-07-01,1,12,12000.0,2500.0,57094.38,207,0,La Libertad,2,PROFESIONAL,joven
1,0,FAMILIAR,31,2000-03-01,46,12,2600.0,2252.88,1333.57,200,12,Lima,0,TECNICO,joven
1,0,FAMILIAR,25,2006-08-28,10,12,878.27,4025.33,46.77,169,12,Lima,0,TECNICO,joven
1,0,PROPIA,40,2006-06-21,0,12,1433.08,0.0,4312.16,201,11,Huanuco,0,TECNICO,joven
1,0,FAMILIAR,38,2004-03-01,7,0,5005.0,19926.45,6169.18,201,0,Lima,0,PROFESIONAL,joven
1,0,FAMILIAR,39,2002-04-01,20,0,1300.0,7388.56,0.0,177,0,Lima,0,PROFESIONAL,joven
1,0,PROPIA,38,2006-08-01,5,10,1055.69,3920.0,389.57,218,10,Callao,3,PROFESIONAL,joven
1,0,FAMILIAR,40,2006-07-01,8,12,1522.24,6539.35,3361.33,180,12,Piura,0,TECNICO,joven
1,0,FAMILIAR,35,2002-08-01,39,12,3000.0,12684.11,0.0,190,12,La Libertad,0,PROFESIONAL,joven
1,0,FAMILIAR,48,2005-04-01,0,12,2000.0,0.0,5206.37,200,0,Callao,4,PROFESIONAL,adulto
1,28,FAMILIAR,29,2007-09-03,0,5,1300.0,0.0,0.0,178,5,Lima,1,PROFESIONAL,joven
1,1,FAMILIAR,47,2006-07-01,2,12,1200.0,750.0,2656.35,173,11,Lima,0,TECNICO,adulto
1,2,PROPIA,29,2005-11-02,0,12,1009.31,0.0,1238.87,185,12,Lima,0,EDUCACION BASICA,joven
1,6,FAMILIAR,45,1987-01-26,4,1,2992.0,6184.26,1232.89,195,0,Lima,0,TECNICO,adulto
1,0,PROPIA,52,1990-02-01,0,7,2000.0,0.0,0.0,158,0,Junin,0,TECNICO,adulto
1,0,FAMILIAR,38,2004-03-01,9,12,3000.0,7882.02,47.11,194,0,Lima,0,TECNICO,joven
1,0,FAMILIAR,37,2003-10-01,66,4,3050.0,1902.54,0.0,189,0,La Libertad,0,PROFESIONAL,joven
1,0,FAMILIAR,30,2004-04-01,0,12,3500.0,0.0,4854.12,190,0,Junin,0,PROFESIONAL,joven
1,0,FAMILIAR,35,2001-07-01,0,12,783.0,488.99,124.36,148,0,Lima,1,TECNICO,joven
1,0,FAMILIAR,45,2004-08-01,60,12,3000.0,7810.38,7803.88,205,12,Lima,0,PROFESIONAL,adulto
1,1,FAMILIAR,35,2005-09-09,0,12,1079.24,0.0,1568.15,170,11,Lima,0,TECNICO,joven
1,2,FAMILIAR,26,2002-10-01,0,12,1100.0,0.0,0.0,160,11,Pasco,0,EDUCACION BASICA,joven
1,21,FAMILIAR,46,2005-01-01,17,12,950.0,200.17,13.82,180,12,Lima,0,TECNICO,adulto
1,0,FAMILIAR,36,2006-01-01,20,12,1760.0,6729.1,4120.11,182,12,Cajamarca,1,TECNICO,joven
1,1,PROPIA,40,2007-10-01,0,12,741.82,1053.75,1059.23,211,12,Callao,0,TECNICO,joven
1,2,FAMILIAR,44,2007-09-21,0,12,1338.88,0.0,7983.59,178,12,Pasco,0,EDUCACION BASICA,adulto
1,23,FAMILIAR,31,2006-09-16,19,12,2261.6,500.0,4446.16,192,12,Cajamarca,4,TECNICO,joven
1,2,FAMILIAR,45,2007-09-03,7,12,1988.42,2400.0,15513.91,197,12,Lima,0,TECNICO,adulto
1,0,FAMILIAR,33,1994-04-01,8,11,1100.0,7409.05,385.73,197,11,La Libertad,0,PROFESIONAL,joven
1,0,FAMILIAR,28,2001-03-03,0,12,1129.3,5120.0,1546.72,168,12,Lima,0,TECNICO,joven
1,7,PROPIA,39,1998-12-01,0,12,2300.0,0.0,0.0,213,11,Ancash,0,TECNICO,joven
1,0,FAMILIAR,29,2005-05-01,24,12,850.0,5301.0,587.19,175,12,Lima,1,TECNICO,joven
1,0,FAMILIAR,42,2003-09-01,31,1,1700.0,12961.56,0.0,165,0,Lima,0,TECNICO,adulto
1,23,FAMILIAR,28,2003-04-01,18,12,1088.09,2700.69,5962.91,194,12,Lima,1,TECNICO,joven
1,1,FAMILIAR,24,2006-08-24,0,12,1017.82,0.0,0.0,154,12,Ica,0,EDUCACION BASICA,joven
1,0,FAMILIAR,39,2004-11-01,0,12,1400.0,3486.83,2461.16,182,8,Lima,0,TECNICO,joven
1,0,FAMILIAR,31,2008-03-26,0,12,2110.89,0.0,19640.03,190,8,Lima,0,EDUCACION BASICA,joven
1,0,PROPIA,26,2007-01-25,0,12,933.27,0.0,714.32,181,12,Lima,0,TECNICO,joven
1,0,FAMILIAR,38,2003-01-01,0,12,2200.0,0.0,14404.63,194,12,Junin,0,TECNICO,joven
1,0,PROPIA,22,2006-09-01,8,12,1350.0,3729.94,761.51,194,12,Lima,1,TECNICO,joven
1,20,PROPIA,27,2007-10-01,43,12,2171.0,3566.0,17133.31,205,10,Lima,0,TECNICO,joven
1,20,PROPIA,27,2007-10-01,43,12,2171.0,3566.0,17133.31,205,10,Lima,0,TECNICO,joven
1,0,FAMILIAR,25,2005-10-01,0,8,700.0,2043.56,2936.26,177,8,Lima,0,PROFESIONAL,joven
1,9,FAMILIAR,26,2007-05-01,0,0,1100.0,7778.0,1416.98,171,0,Lima,1,SUPERIOR,joven
1,2,FAMILIAR,26,2008-01-21,0,9,1367.51,1150.0,11492.72,177,8,Arequipa,0,PROFESIONAL,joven
1,0,FAMILIAR,41,2006-09-10,0,10,800.0,6379.61,1582.42,160,0,La Libertad,0,TECNICO,joven
1,1,FAMILIAR,24,2007-07-01,0,12,1259.24,0.0,4358.34,156,12,Pasco,0,TECNICO,joven
1,2,PROPIA,43,2006-02-01,0,12,3563.68,0.0,20614.89,216,8,Piura,0,TECNICO,adulto
1,0,FAMILIAR,41,2002-12-01,35,0,2500.0,29677.13,2159.99,185,0,Arequipa,0,PROFESIONAL,joven
1,0,FAMILIAR,39,2004-04-01,14,12,803.52,1500.0,3593.05,177,12,Lambayeque,0,TECNICO,joven
1,0,FAMILIAR,26,2005-05-01,20,12,6000.0,0.0,0.0,179,12,Cajamarca,0,TECNICO,joven
1,6,FAMILIAR,33,2002-02-01,0,6,1400.0,0.0,20584.06,193,0,Huanuco,0,PROFESIONAL,joven
1,2,FAMILIAR,31,1999-01-01,0,12,1000.0,1.59,0.0,208,12,Piura,0,PROFESIONAL,joven
1,0,FAMILIAR,27,2006-01-01,3,12,2200.0,1300.0,6907.47,189,8,Lima,0,PROFESIONAL,joven
1,2,FAMILIAR,28,2001-03-01,8,12,6657.3,4103.98,0.0,186,12,Lima,1,TECNICO,joven
1,0,PROPIA,29,2003-09-01,0,12,2282.95,0.0,917.23,200,12,Lima,0,TECNICO,joven
1,2,FAMILIAR,26,2002-03-12,0,12,885.78,1755.8,916.4,188,12,Lima,1,TECNICO,joven
1,0,PROPIA,45,2002-05-01,59,12,4500.0,9086.78,28422.96,216,12,Arequipa,2,TECNICO,adulto
1,0,FAMILIAR,20,2007-01-01,7,12,690.0,2445.0,461.11,175,12,Arequipa,0,TECNICO,joven
1,38,FAMILIAR,36,2003-01-30,44,12,974.94,500.0,0.0,170,11,Puno,2,TECNICO,joven
1,0,FAMILIAR,38,2004-03-01,10,12,3000.0,7900.0,361.43,192,0,Lima,0,TECNICO,joven
1,0,FAMILIAR,32,2001-08-01,0,12,4500.0,17015.2,0.0,214,12,Lima,2,PROFESIONAL,joven
1,0,PROPIA,24,2008-05-01,6,11,838.09,2772.0,1290.0,197,11,Lima,0,PROFESIONAL,joven
1,21,PROPIA,30,2001-06-01,35,12,2014.0,13165.78,886.63,207,12,Lima,1,PROFESIONAL,joven
1,2,FAMILIAR,32,2001-12-20,65,12,2133.35,1400.0,8891.26,180,12,Lima,1,TECNICO,joven
1,0,FAMILIAR,28,2000-01-01,20,12,1200.0,1597.55,483.33,175,12,Lambayeque,0,TECNICO,joven
1,0,FAMILIAR,26,2006-10-01,44,8,3500.0,17859.05,0.0,194,0,Lima,0,PROFESIONAL,joven
